Departamento,Municipio,Año,Área Cosechada,Área Sembrada,Producción,Rendimiento,Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año),Humedad volumétrica media anual del suelo capa 1 (m³/m³),Humedad volumétrica media anual del suelo capa 2 (m³/m³),Evaporación potencial acumulada anual (mm/año),altitud_media_m
TOLIMA,SAN LUIS,2008,172.55,203.0,258.875,1.500289771080846,1609.4111874103546,24.584665,26.440176,23.158438,75.14895,6552.029119999999,0.375999,0.37384966,1842.2450268268583,555.9456973311607
TOLIMA,SAN LUIS,2017,218.05,261.77,143.581,0.6584774134372849,993.379536251227,26.691925,28.990875,24.682852,59.846146,6751.164728,0.30702165,0.30441114,2371.4473074277244,555.9456973311607
ANTIOQUIA,SAN LUIS,2007,320.0,330.0,176.0,0.55,2745.7280295193195,22.651255,24.624664,20.749176,80.87056,7206.940614,0.3722798,0.37183604,6258.2466876506805,943.1848336665616
TOLIMA,SAN LUIS,2022,216.49,269.39,208.66,0.9638320476696384,1134.9023905495803,25.213951,26.761871,23.659414,68.788124,6489.22828,0.33462015,0.32571834,2105.797746102015,555.9456973311607
TOLIMA,SAN LUIS,2020,208.0,253.0,249.0,1.1971153846153846,801.8632223904133,27.702593,31.219797,24.951975,54.28354,6990.214483333333,0.27954823,0.2652893,2652.608773390452,555.9456973311607
ANTIOQUIA,SAN LUIS,2022,110.75,140.64,218.09,1.9692099322799097,2601.824866205454,22.61734,23.33731,21.548004,80.91281,6925.656862,0.38981375,0.39045906,5914.652805089951,943.1848336665616
TOLIMA,SAN LUIS,2019,198.0,253.0,256.0,1.292929292929293,643.3902526224653,27.916283,29.89151,25.510733,52.94778,6762.023260666667,0.27021113,0.26349893,2640.769462188085,555.9456973311607
TOLIMA,SAN LUIS,2024,219.66,259.38,222.94,1.014932167895839,1061.4254836450953,26.862572,30.331533,23.689688,63.990707,6726.428792,0.30819997,0.31452262,2337.83904449145,555.9456973311607
TOLIMA,SAN LUIS,2023,219.92,267.67,180.91,0.8226173153874137,892.6907878691951,26.85434,30.587229,24.439932,61.689026,6610.953922666667,0.2980512,0.30160055,2378.534289518992,555.9456973311607
TOLIMA,SAN LUIS,2014,202.31,262.5,191.451,0.946324946863724,1008.1303370594978,26.18052,28.423492,23.928946,64.70742,6507.5246603333335,0.3274197,0.32588705,2196.673596302668,555.9456973311607
ANTIOQUIA,SAN LUIS,2016,196.086,219.76,212.331,1.0828463021327377,2300.6761941313744,23.889069,25.336578,21.84903,75.23958,7296.563756,0.35904408,0.3554789,7406.29950928688,943.1848336665616
TOLIMA,SAN LUIS,2015,208.43,264.94,246.483,1.1825696876649234,746.5195905715227,27.266836,29.717194,25.320465,57.88106,6598.022049333333,0.28505665,0.28680673,2478.827023347219,555.9456973311607
ANTIOQUIA,SAN LUIS,2014,175.1,210.78,94.3646,0.5389183323814963,2361.867576234042,23.208893,25.153717,21.559967,77.348404,7264.6071995,0.35704198,0.3565785,7152.312702894211,943.1848336665616
TOLIMA,SAN LUIS,2016,202.903,263.09,248.153,1.2230129667870857,851.1898431976637,27.34568,29.977936,24.120596,59.487183,6698.298469333333,0.289583,0.27999115,2488.9345434506736,555.9456973311607
TOLIMA,SAN LUIS,2013,204.53,258.31,179.001,0.875182124871657,1188.9542512844007,25.941376,28.208975,23.342844,66.16554,6491.130966,0.3293279,0.3232045,2160.6176715691886,555.9456973311607
ANTIOQUIA,SAN LUIS,2015,192.83,211.86,201.901,1.0470414354612871,1691.5596415400505,23.911001,25.574127,22.379791,72.17379,7452.624058,0.34659353,0.34613958,7991.773987770081,943.1848336665616
BOYACA,SAN LUIS DE GACENO,2013,10.25,11.14,4.1006,0.4000585365853658,1674.4084670901298,23.904852,26.19991,22.370075,78.83938,6226.309499999999,0.43592176,0.4308459,5731.300443077087,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2012,10.5,10.5,3.15,0.3,1473.330189025402,23.619102,25.246296,22.220905,79.15384,6313.203331,0.43470713,0.42699254,5680.950776100159,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2023,2.3,2.3,1.27,0.5521739130434783,1080.0563082039355,24.896135,26.77735,23.30362,74.50629,6564.8213032,0.3999817,0.3940613,6702.8586507797245,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2020,8.0,8.0,3.0,0.375,1284.5080362558365,24.577322,26.8586,23.031012,75.66038,6529.2942256,0.42288947,0.41647825,6554.855946922303,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2017,7.68,9.48,5.92516,0.7715052083333334,1862.8671468734744,23.815948,25.129986,22.045319,79.66598,6318.2959772,0.44515917,0.4455986,5562.430824279785,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2018,8.44,9.48,6.65997,0.7890959715639811,1777.4096296548844,23.690405,26.122906,22.331598,79.236916,6090.9186816,0.43451205,0.43749514,5506.027821922302,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2024,2.3,2.3,1.56,0.6782608695652175,1015.0799082968384,25.446732,27.474371,23.307476,73.23854,6695.1054972,0.39378282,0.38648403,7222.243585014343,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2019,9.0,9.0,8.0,0.8888888888888888,1461.625985813141,24.272284,26.816706,22.8732,77.00796,6211.9547336,0.41737723,0.41004053,6025.55044631958,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2022,8.38,8.38,2.79,0.3329355608591885,1494.333443813771,23.94964,25.96734,22.356548,77.76762,6312.0330432,0.42293677,0.41832554,5978.715492248535,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2021,8.38,8.38,3.77,0.4498806682577565,1379.3939846158028,24.335943,27.205036,22.157085,75.02585,6293.6065538,0.4220225,0.41984355,6251.243144893646,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2016,11.313,11.54,5.25128,0.4641810306726774,1792.4566910415888,24.40078,27.786139,22.460407,78.203316,6146.8710372000005,0.43308768,0.4290601,5817.855667114258,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2014,10.85,11.54,4.69348,0.432578801843318,1420.1502066731452,24.192358,26.625885,22.630133,75.68702,6251.7371452,0.42774606,0.42575455,6071.756296348572,674.4826444503559
BOYACA,SAN LUIS DE GACENO,2015,11.54,11.54,5.17951,0.4488310225303293,1415.550258243084,24.379206,25.841167,22.365728,75.11874,6192.4851064,0.41994986,0.41412404,6256.051420974732,674.4826444503559
CESAR,SAN MARTIN,2012,17.0,17.0,10.2,0.6,4072.937168036188,25.055616,26.417948,24.305294,86.86297,6687.160253285714,0.46375966,0.46681067,2759.548538889204,203.850134283596
CESAR,SAN MARTIN,2011,15.0,16.3992,7.5,0.5,5046.051230328424,24.417648,25.066559,23.558956,89.44187,6160.861171285715,0.4745756,0.4802793,2321.043091603688,203.850134283596
CESAR,SAN MARTIN,2010,15.0,15.0,7.5,0.5,5069.689865716866,24.850916,26.724762,23.25807,89.48867,6136.265980571428,0.46418402,0.46889767,2331.496341364724,203.850134283596
CESAR,SAN MARTIN,2013,24.8,29.8,11.0262,0.4446048387096774,4679.693692877889,25.05089,26.557875,24.020975,88.15653,6616.72358,0.46232224,0.46827587,2600.302287203925,203.850134283596
CESAR,SAN MARTIN,2022,22.49,23.68,15.1,0.6714095153401513,4443.663943209818,25.092873,27.051039,23.96224,86.661255,6614.779506,0.45599273,0.46192697,2690.3718133313314,203.850134283596
CESAR,SAN MARTIN,2024,20.82,24.33,12.62,0.606147934678194,4074.211965771658,26.54553,29.984528,24.504513,82.66209,6838.697853428572,0.42987624,0.4359556,3111.472123861313,203.850134283596
CESAR,SAN MARTIN,2007,27.0,27.0,22.0,0.8148148148148148,4649.194533450263,24.936068,27.449162,23.76672,87.035774,6513.612563285714,0.45255315,0.45839655,2658.9064142363413,203.850134283596
CESAR,SAN MARTIN,2020,20.0,23.0,24.0,1.2,3987.717537843755,26.004011,29.670702,24.531403,83.76185,7008.047030857142,0.43360773,0.43981734,3105.1020749977656,203.850134283596
CESAR,SAN MARTIN,2023,21.04,24.74,10.35,0.4919201520912548,3505.5671852912224,26.089249,27.161947,25.06363,85.08057,6942.859076571429,0.44573757,0.45361564,2947.410251072475,203.850134283596
CESAR,SAN MARTIN,2019,19.0,21.0,25.0,1.3157894736842106,3440.746221293296,26.113075,28.541203,24.56935,83.63731,7058.711292571428,0.43388042,0.43639338,3200.26234963962,203.850134283596
CESAR,SAN MARTIN,2008,27.0,27.0,14.0,0.5185185185185185,4617.2810217653005,24.489359,25.129303,23.663273,88.89918,6415.543587,0.47150493,0.47607896,2406.351549829756,203.850134283596
CESAR,SAN MARTIN,2017,20.2,21.2,13.3013,0.658480198019802,3661.607237939324,25.92658,28.491817,25.015533,83.049,6988.055173428571,0.4413992,0.45204437,3074.152109622956,203.850134283596
CESAR,SAN MARTIN,2009,19.0,24.0,9.5,0.5,4335.840876715524,24.96303,25.425411,24.453836,89.28272,6618.024970857143,0.4756019,0.4808159,2503.130211217063,203.850134283596
CESAR,SAN MARTIN,2018,20.4,21.2,12.6824,0.621686274509804,4011.596332890647,25.63893,27.642382,24.599833,84.01243,7025.401237,0.43854538,0.44781932,3099.0398613044194,203.850134283596
CESAR,SAN MARTIN,2021,18.25,23.31,19.89,1.0898630136986305,4484.796284147671,25.591543,28.911285,24.5163,84.40535,6742.356105285715,0.4399799,0.44790542,2920.2823732921056,203.850134283596
CESAR,SAN MARTIN,2015,19.4,24.9,20.6922,1.0666082474226806,4109.126713497298,25.550758,26.498898,24.787088,87.79371,6916.766728285715,0.4580216,0.4665215,2824.1376658848358,203.850134283596
CESAR,SAN MARTIN,2016,16.1923,21.2,17.8616,1.103092210495112,3817.5493418233737,26.090155,29.754513,24.431898,83.85291,6745.959257857143,0.44155085,0.44435155,3039.682135922568,203.850134283596
CESAR,SAN MARTIN,2014,27.5,33.9,13.2205,0.4807454545454545,3776.928150747504,25.380861,27.008976,24.246002,87.16953,6806.354814142857,0.45914605,0.46240452,2799.213574886322,203.850134283596
BOLIVAR,SAN MARTIN DE LOBA,2023,0.0,1.2,0.0,0.0,2475.618559459845,28.235308,30.299875,27.117178,80.53218,6959.900562,0.4279908,0.43361747,6719.728967030844,109.62651496411264
BOLIVAR,SAN MARTIN DE LOBA,2024,0.0,2.0,0.0,0.0,2613.866926761965,28.188475,31.028147,26.107004,82.05044,6702.933119666666,0.43074372,0.43497384,6382.697244962056,109.62651496411264
BOYACA,SAN MATEO,2012,70.0,85.0,53.75,0.7678571428571429,1798.5850431919098,11.539968,12.003326,11.261383,83.5027,6318.940775,0.46550623,0.4632937,3458.900290966034,2495.566989184375
BOYACA,SAN MATEO,2011,90.0,90.0,70.5,0.7833333333333333,2498.666704893112,11.365123,11.868317,10.739655,86.54743,6134.000830999999,0.46982446,0.47236887,3087.217109680176,2495.566989184375
BOYACA,SAN MATEO,2023,122.0,130.0,73.2,0.6,1953.93262386322,11.81544,12.408844,10.93277,84.44337,6379.870536,0.46543884,0.4682134,3422.469741344452,2495.566989184375
BOYACA,SAN MATEO,2020,120.0,122.0,7.2,0.06,1984.604985952377,12.02296,12.801422,11.234528,82.72118,6576.203908,0.46628952,0.4679451,3632.302734375,2495.566989184375
BOYACA,SAN MATEO,2009,105.0,110.0,105.0,1.0,1820.828975439072,11.89444,12.303131,11.459381,83.22957,6415.029626,0.46664047,0.46689606,3604.207160949707,2495.566989184375
BOYACA,SAN MATEO,2007,100.0,100.0,100.0,1.0,1576.1795690059662,11.764333,12.593414,11.115875,81.91127,6433.017854,0.46234003,0.46095657,3739.609274864197,2495.566989184375
BOYACA,SAN MATEO,2010,115.0,130.0,115.0,1.0,2131.242314338684,12.099823,13.922028,10.824371,84.04764,6363.215542,0.45978674,0.4605217,3576.42489862442,2495.566989184375
BOYACA,SAN MATEO,2008,90.0,95.0,90.0,1.0,2077.7448778152466,11.460317,11.776764,11.1805725,84.263756,6456.304072,0.46931204,0.4706459,3511.825587749481,2495.566989184375
BOYACA,SAN MATEO,2019,0.0,120.0,0.0,0.0,1838.8642780780792,12.240448,12.978424,11.733307,82.777405,6339.011162,0.46420798,0.46310297,3521.815193176269,2495.566989184375
BOYACA,SAN MATEO,2024,125.0,135.0,75.0,0.6,1842.1019183397293,12.410045,13.521637,11.317291,82.12119,6558.478818,0.45290503,0.45277786,3750.769331932068,2495.566989184375
BOYACA,SAN MATEO,2021,122.0,122.0,67.1,0.5499999999999999,2319.619522571564,11.620026,11.972565,11.077057,83.448814,6316.063065,0.47066626,0.47232947,3430.4488558769226,2495.566989184375
BOYACA,SAN MATEO,2022,122.0,125.0,68.32,0.5599999999999999,2196.081691145897,11.3211565,11.817291,10.723297,85.24641,6256.134048,0.4649124,0.46786118,3253.2498593330383,2495.566989184375
PUTUMAYO,SAN MIGUEL,2024,13.0,19.0,11.7,0.8999999999999999,2880.075400680304,25.88091,27.154694,24.179352,87.08607,5982.896014,0.45230293,0.45585442,5048.403971672058,292.6095888791696
PUTUMAYO,SAN MIGUEL,2022,15.0,17.0,13.5,0.9,3625.9671553373337,25.06428,26.630524,24.069244,87.421684,5899.723178,0.45560804,0.46297708,4718.316357135773,292.6095888791696
PUTUMAYO,SAN MIGUEL,2020,10.0,15.0,15.0,1.5,3791.304726004601,25.33558,26.44278,24.418121,88.50414,5989.8943465,0.4630003,0.469354,4504.718714237213,292.6095888791696
PUTUMAYO,SAN MIGUEL,2021,15.0,15.0,16.35,1.09,4179.445883572102,24.90152,25.987457,23.276031,89.62131,5641.7739935,0.4689808,0.47537932,4034.286249279976,292.6095888791696
PUTUMAYO,SAN MIGUEL,2023,11.0,14.0,9.9,0.9,3493.3014496564865,25.329926,26.65152,24.311432,88.57424,5699.2322965,0.4612147,0.46503958,4433.780219078064,292.6095888791696
PUTUMAYO,SAN MIGUEL,2019,8.0,10.0,8.0,1.0,5154.069370627403,24.75823,25.636383,23.559723,90.753815,5573.841277,0.46897888,0.47835603,3747.1929465532303,292.6095888791696
NARINO,SAN PABLO,2013,929.17,1146.18,851.87,0.9168074733364184,4393.277818202972,15.298961,15.881012,14.342682,85.62743,6460.249692,0.41186014,0.4129397,1645.656700849533,2302.3693705916485
NARINO,SAN PABLO,2010,590.0,900.0,708.0,1.2,5443.852334499359,15.214894,16.20523,13.761139,88.00751,6428.65436,0.41484705,0.41617838,1594.1739239692688,2302.3693705916485
NARINO,SAN PABLO,2012,220.0,2000.0,264.0,1.2,4384.735260486603,15.266856,17.105865,14.028717,83.028984,6437.483628,0.39810434,0.39931107,1674.8507285118103,2302.3693705916485
NARINO,SAN PABLO,2011,210.0,220.0,189.0,0.9,4484.723507881165,14.745494,15.865875,14.044342,87.77827,6230.170737,0.41274515,0.41421,1544.4458692073822,2302.3693705916485
NARINO,SAN PABLO,2018,1068.15,1216.67,1122.31,1.0507044890698871,4087.996360301971,15.589752,16.96817,14.773102,82.752335,6556.173142,0.39745584,0.40016556,1712.0089449882507,2302.3693705916485
NARINO,SAN PABLO,2009,820.0,870.0,820.0,1.0,4522.96120929718,15.400299,16.88321,14.234039,84.86641,6508.481444,0.4087232,0.40995535,1664.3261861801147,2302.3693705916485
NARINO,SAN PABLO,2007,850.0,850.0,1445.0,1.7,4767.258227348328,15.122081,16.12857,13.748688,85.160515,6582.263731,0.4076004,0.40830103,1670.2373559474945,2302.3693705916485
NARINO,SAN PABLO,2008,850.0,870.0,1020.0,1.2,5613.674813270569,14.435903,15.165436,13.974762,89.316284,6308.827686,0.41954422,0.42064285,1535.5991852283478,2302.3693705916485
NARINO,SAN PABLO,2017,1045.72,1207.33,1074.25,1.0272826377997937,4515.531519651413,15.47936,16.596588,14.589264,84.20243,6581.350888,0.40291724,0.4037641,1686.3774275779724,2302.3693705916485
NARINO,SAN PABLO,2019,1001.0,1202.0,1290.0,1.2887112887112888,4032.394311845303,16.009165,17.418854,15.045074,80.925575,6610.449726,0.38886896,0.3918406,1770.0290756225586,2302.3693705916485
NARINO,SAN PABLO,2023,1026.44,1264.58,1029.85,1.003322162035774,4944.762344837189,16.369802,17.815826,14.731598,83.61906,6286.751832,0.40528107,0.4068985,1593.139485836029,2302.3693705916485
NARINO,SAN PABLO,2022,989.38,1234.11,1329.38,1.3436495583092445,6112.949157714844,15.3485,16.053131,14.779449,88.17441,6298.429667,0.41823196,0.4199346,1509.876107931137,2302.3693705916485
NARINO,SAN PABLO,2021,1007.82,1188.34,1531.89,1.5200035720664404,6241.0152106285095,15.647532,16.513336,15.078522,87.46576,6230.335391,0.41786575,0.4201177,1509.6950299739838,2302.3693705916485
NARINO,SAN PABLO,2020,1003.0,1177.0,1194.0,1.1904287138584246,5123.327582359314,16.227713,16.928131,15.075104,84.932594,6685.596032,0.41043344,0.41286087,1682.8924860954285,2302.3693705916485
NARINO,SAN PABLO,2024,1026.99,1277.12,1273.47,1.2400023369263575,4812.532246589661,16.872934,18.46109,15.618317,81.38913,6688.188566,0.39498392,0.39903387,1741.854602575302,2302.3693705916485
NARINO,SAN PABLO,2014,1003.1,1174.47,994.408,0.9913348619280232,4296.842439651489,15.418529,16.684479,14.583893,83.55233,6387.733444,0.3973185,0.39813486,1666.499577999115,2302.3693705916485
NARINO,SAN PABLO,2015,992.32,1167.09,1094.21,1.1026785714285714,3420.2326986789703,16.116608,17.592194,15.090973,79.8865,6513.311952,0.39323172,0.39305878,1755.470432281494,2302.3693705916485
NARINO,SAN PABLO,2016,981.71,1177.78,1119.54,1.1403978771735033,4058.683470606804,16.080109,17.648102,14.660309,82.79367,6496.708192,0.3996633,0.39996085,1701.6621646881104,2302.3693705916485
BOYACA,SAN PABLO DE BORBUR,2013,185.77,254.07,89.1826,0.480069979006298,2779.364779472351,22.25892,23.089996,20.690338,89.07366,6940.19852,0.47187933,0.4726359,2560.0070300102234,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2012,40.0,185.0,25.0,0.625,2856.2652974128723,22.238699,24.227936,20.877838,87.097984,6916.333774,0.47528967,0.47393417,2609.423317432404,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2011,92.0,135.0,55.2,0.6,3638.35483455658,21.44634,22.760895,20.336578,91.8068,6514.390351,0.47723007,0.48263296,2195.307933330536,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2024,184.9,209.86,148.75,0.8044889129259059,2448.969830393791,23.203827,25.025543,20.9794,86.64376,7088.735572,0.45472082,0.45338568,2847.1485199928284,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2023,208.19,225.51,148.53,0.7134348431721024,2535.17840051651,22.777353,23.980377,21.21988,88.35959,7054.280352,0.46489462,0.4654363,2732.775399684906,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2009,130.0,190.0,104.0,0.8,2990.2505378723145,22.051828,23.562897,20.933258,90.81378,6968.39005,0.47852707,0.47998682,2465.134646892548,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2018,280.8,305.08,174.569,0.6216844729344728,2661.755205631256,22.908762,24.708405,21.87857,85.02853,7101.361372,0.4578514,0.45873132,2751.743012905121,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2007,200.0,220.0,120.0,0.6,3010.4674429893494,22.04363,23.800446,20.32486,89.20688,6973.707076,0.4684639,0.46847662,2547.0011372566223,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2010,100.0,135.0,60.0,0.6,3522.3757824897766,21.905487,23.230621,19.985748,91.46658,6592.192524,0.4737816,0.47664008,2283.5241107940674,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2008,130.0,130.0,78.0,0.6,3242.743185043335,21.365915,22.188873,20.395416,91.898796,6854.70744,0.47783408,0.48230234,2326.007824897766,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2017,293.24,313.01,193.092,0.6584776974491884,2605.46647977829,22.858429,24.021881,21.699127,86.24531,7062.152608,0.46477637,0.46503067,2703.8609795570374,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2020,231.0,253.0,271.0,1.173160173160173,2437.597915172577,23.177908,25.021881,21.662262,84.442055,7207.473344,0.45694223,0.45462164,2902.947329044342,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2022,212.31,234.13,166.71,0.7852197258725448,3006.571446657181,21.81009,22.596588,20.90689,90.71479,6818.074212,0.47531763,0.47952017,2447.6845417022705,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2019,237.0,267.0,301.0,1.270042194092827,2367.722175359726,23.490774,25.77237,22.119293,82.48547,7072.336882,0.44626236,0.43810782,2965.235686779022,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2021,210.39,241.68,201.97,0.959979086458482,2990.1001632213597,22.317617,23.942535,20.824615,88.483086,6977.038092,0.46938452,0.47121558,2600.8874192237854,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2014,214.2,302.38,111.19,0.5190943043884221,2657.90838432312,22.559967,24.903229,21.011627,87.04063,7020.195268,0.4725647,0.4729856,2675.2496938705444,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2015,252.83,312.26,282.18,1.1160859075267966,2399.4517426490784,23.204498,24.952545,21.856842,84.96005,7097.706534,0.46562448,0.4665502,2836.69424533844,988.9232368918032
BOYACA,SAN PABLO DE BORBUR,2016,253.714,319.64,292.851,1.154256367405819,2703.021199703217,22.94111,24.155914,21.46231,87.91175,6966.677148,0.46964645,0.46867624,2661.705708026886,988.9232368918032
VALLE DEL CAUCA,SAN PEDRO,2012,428.0,434.0,342.4,0.7999999999999999,10933.0463848114,19.42042,19.90689,19.155182,94.24813,5470.1044170000005,0.4232699,0.42585883,1151.0565321445465,1282.295043247729
VALLE DEL CAUCA,SAN PEDRO,2011,422.8,427.8,338.2,0.7999053926206243,10156.402704238892,19.363333,19.811676,18.798248,93.98401,5205.874591,0.42183366,0.4242865,1102.999765753746,1282.295043247729
VALLE DEL CAUCA,SAN PEDRO,2010,417.8,422.8,334.24,0.8,11474.843008995056,19.743704,20.712067,18.737701,93.957146,5157.3394325,0.42370415,0.42562547,1083.3008381128311,1282.295043247729
VALLE DEL CAUCA,SAN PEDRO,2021,413.85,467.49,302.11,0.7299987918327897,11953.115181922913,19.547272,20.212067,19.052155,93.92057,5354.486011,0.42284456,0.42555237,1132.1452322006226,1282.295043247729
VALLE DEL CAUCA,SAN PEDRO,2008,429.0,429.0,343.2,0.7999999999999999,10347.023582458496,19.23937,19.6503,18.881744,93.67239,5329.137001,0.42229524,0.42488542,1115.3409539461136,1282.295043247729
VALLE DEL CAUCA,SAN PEDRO,2017,437.88,488.68,295.19,0.6741344660637618,9746.00712966919,20.122915,20.969635,19.791412,91.93469,5725.920171,0.41856703,0.4217097,1275.4855669736862,1282.295043247729
