departamento,municipio,cod_mpio,anio,Precipitación acumulada anual (mm/año),Temperatura media anual (°C),Máximo de la temperatura media mensual (°C),Mínimo de la temperatura media mensual (°C),Humedad relativa media anual (%),Radiación solar acumulada anual (MJ/m²/año)
CAUCA,BOLÍVAR,100,2007,5003.339351654053,17.342852,18.236042,16.08106,80.03416,6408.1276594
CAUCA,BOLÍVAR,100,2008,5800.091541481018,16.747759,17.50533,16.184284,83.383064,6140.5964806
CAUCA,BOLÍVAR,100,2009,4768.063809967041,17.695326,19.090729,16.602936,80.09086,6330.868808
CAUCA,BOLÍVAR,100,2010,5541.676270675659,17.488901,18.602936,16.088093,82.078026,6245.1712684
CAUCA,BOLÍVAR,100,2011,4809.447878360748,17.010576,17.78565,16.406109,82.60801,6059.9378446
CAUCA,BOLÍVAR,100,2012,4541.398572587967,17.471056,19.201519,16.230963,78.61429,6270.267751400001
CAUCA,BOLÍVAR,100,2013,4567.334058570862,17.62409,18.3857,16.646784,80.05991,6299.5875848
CAUCA,BOLÍVAR,100,2014,4570.757178711891,17.633074,18.553228,16.983746,79.14741,6238.0091422
CAUCA,BOLÍVAR,100,2015,3574.291913175583,18.304657,19.409088,17.504353,75.98226,6346.9495812000005
CAUCA,BOLÍVAR,100,2016,4071.9225991249086,18.316023,19.390533,17.03658,78.22946,6327.8317722
CAUCA,BOLÍVAR,100,2017,4660.456983470916,17.619188,18.469685,16.727594,79.13309,6418.003056199999
CAUCA,BOLÍVAR,100,2018,4243.038992881775,17.739141,18.701178,16.910847,78.36129,6410.787714
CAUCA,BOLÍVAR,100,2019,4092.625594007969,18.200796,19.17569,17.522955,76.53243,6457.9158208
CAUCA,BOLÍVAR,100,2020,5280.235358142852,18.28179,18.75274,17.139507,79.56538,6548.6172036
CAUCA,BOLÍVAR,100,2021,6471.83492565155,17.717869,18.390778,17.144634,82.699974,6103.7154836
CAUCA,BOLÍVAR,100,2022,5381.157182502747,17.482718,18.30479,16.862848,83.12841,4690.5828088
CAUCA,BOLÍVAR,100,2023,2205.606644678116,18.582716,19.941021,16.957281,79.16403,1948.4757751
CAUCA,BOLÍVAR,100,2024,4681.45876955986,19.000788,20.53902,17.984528,77.91405,5743.5543992
CAUCA,BUENOS AIRES,110,2007,4597.5005251169205,19.032013,19.7128,18.02774,89.10288,5817.7260135
CAUCA,BUENOS AIRES,110,2008,4850.819724082947,18.712921,19.090973,18.325836,89.556694,5715.983386
CAUCA,BUENOS AIRES,110,2009,4284.813403010368,19.222036,19.60196,18.634674,88.90826,5704.973596
CAUCA,BUENOS AIRES,110,2010,4973.709351301193,19.30307,20.147125,18.116364,89.573875,5718.899852
CAUCA,BUENOS AIRES,110,2011,4991.113967299461,18.851227,19.534088,18.24527,89.11628,5621.922225
CAUCA,BUENOS AIRES,110,2012,4509.475924015045,19.10792,19.56192,18.567291,88.45703,5791.15404
CAUCA,BUENOS AIRES,110,2013,4395.383046746254,19.280935,19.742828,18.482819,88.68879,5856.326353
CAUCA,BUENOS AIRES,110,2014,4297.754603266716,19.362192,20.026276,18.917145,88.24981,5730.1713549999995
CAUCA,BUENOS AIRES,110,2015,3976.7436541318893,19.779428,20.360504,19.357574,87.84098,5782.890732
CAUCA,BUENOS AIRES,110,2016,4409.95167529583,19.767853,20.43814,19.058746,88.786415,5878.02697475
CAUCA,BUENOS AIRES,110,2017,3913.1897523403168,19.488474,19.93399,18.996735,87.576355,6019.087337
CAUCA,BUENOS AIRES,110,2018,3600.9700667858124,19.453278,19.858307,18.941315,87.81553,6024.55587
CAUCA,BUENOS AIRES,110,2019,3967.8123191595078,19.868805,20.495026,19.203522,87.50715,6048.223763
CAUCA,BUENOS AIRES,110,2020,4025.6561109423637,19.490774,20.235992,18.717926,88.54245,6151.056857
CAUCA,BUENOS AIRES,110,2021,4845.794474720955,19.136423,19.494781,18.626373,89.35206,5773.6645825
CAUCA,BUENOS AIRES,110,2022,3804.336538910866,18.87029,19.398102,18.419586,89.27695,4459.7514855
CAUCA,BUENOS AIRES,110,2023,1730.6858773231506,19.621347,20.319489,18.430817,88.230156,1829.300463
CAUCA,BUENOS AIRES,110,2024,3604.11293938756,19.953033,20.5065,18.977936,87.933655,5400.1374015
CAUCA,CAJIBÍO,130,2007,4411.230758746465,16.515303,17.353262,15.583079,88.868866,5901.296491666667
CAUCA,CAJIBÍO,130,2008,4652.410101175308,16.111616,16.485342,15.818919,90.14391,5692.832379166667
CAUCA,CAJIBÍO,130,2009,4199.267169117928,16.68368,17.195547,16.094473,89.16699,5780.263822666667
CAUCA,CAJIBÍO,130,2010,5160.659972508748,16.790823,17.816153,15.646881,89.75152,5707.582854333334
CAUCA,CAJIBÍO,130,2011,4623.888638973236,16.266632,16.804758,15.840159,89.91712,5615.3437693333335
CAUCA,CAJIBÍO,130,2012,4534.154742598534,16.459131,16.912588,15.948802,88.55634,5805.802494333333
CAUCA,CAJIBÍO,130,2013,4248.899210572243,16.737871,17.314362,16.083567,88.86664,5869.349622666667
CAUCA,CAJIBÍO,130,2014,4218.426089823246,16.736324,17.133371,16.445465,88.32389,5814.396709833333
CAUCA,CAJIBÍO,130,2015,3951.7323965628943,17.133352,17.668121,16.712881,87.15087,5884.403095666667
CAUCA,CAJIBÍO,130,2016,4433.756032983462,17.234772,18.078115,16.54133,88.45391,5889.779406
CAUCA,CAJIBÍO,130,2017,4222.8073097070055,16.801462,17.225657,16.311514,88.106445,5973.087625
CAUCA,CAJIBÍO,130,2018,3861.12202946345,16.82642,17.146637,16.398346,87.76901,6018.8790615
CAUCA,CAJIBÍO,130,2019,4410.583525111278,17.243383,17.637766,16.63207,87.12246,6061.405897333333
CAUCA,CAJIBÍO,130,2020,3702.1545009613037,17.013641,17.6232,16.246084,87.83425,6117.944571
CAUCA,CAJIBÍO,130,2021,4273.037248969078,16.56641,16.892324,16.223541,89.04727,5751.551107
CAUCA,CAJIBÍO,130,2022,3422.360845565796,16.36176,16.783518,15.910797,89.5864,4385.603382666666
CAUCA,CAJIBÍO,130,2023,1563.8893766204517,17.02601,17.611074,15.86555,87.98087,1846.8185485
CAUCA,CAJIBÍO,130,2024,3364.0811248620353,17.477692,18.009918,16.747467,87.36515,5387.7291225
CAUCA,CALDONO,137,2007,4920.358462810516,15.402049,16.201569,14.446686,85.23109,6235.48597
CAUCA,CALDONO,137,2008,5461.5939264297485,15.01651,15.4166565,14.646881,87.21105,6045.359333
CAUCA,CALDONO,137,2009,4642.838684082031,15.582875,16.130768,15.013092,85.50529,6085.308583
CAUCA,CALDONO,137,2010,5403.785934686661,15.709117,16.627838,14.607819,86.37704,6123.616326
CAUCA,CALDONO,137,2011,5035.301460266113,15.148956,15.7211,14.658844,86.55471,5975.492147
CAUCA,CALDONO,137,2012,4782.346074104309,15.401378,16.05777,14.76651,84.2804,6110.4909015
CAUCA,CALDONO,137,2013,4736.151512384415,15.666392,16.251862,14.811432,84.87831,6184.417609
CAUCA,CALDONO,137,2014,4283.338617324829,15.705292,16.220612,15.243317,83.86802,6081.162109
CAUCA,CALDONO,137,2015,3641.5788176059723,16.09616,16.780182,15.655914,82.33741,6055.009746
CAUCA,CALDONO,137,2016,4800.511878252029,16.174551,16.911774,15.325836,84.61743,6186.063169
CAUCA,CALDONO,137,2017,4538.988013744354,15.656199,16.065582,15.138336,84.1455,6349.869839
CAUCA,CALDONO,137,2018,4021.2459762096405,15.715607,16.140045,15.195221,83.74363,6314.380781
CAUCA,CALDONO,137,2019,4360.20208132267,16.167429,16.833405,15.475494,82.53333,6361.396372
CAUCA,CALDONO,137,2020,4584.457453966141,16.019907,16.588287,15.222321,85.69116,6518.175284
CAUCA,CALDONO,137,2021,5290.9864637851715,15.629018,16.049225,15.30777,87.26861,6071.4245245
CAUCA,CALDONO,137,2022,4244.0018709897995,15.44984,15.968414,14.967438,87.743164,4636.638682
CAUCA,CALDONO,137,2023,1759.8606379032135,16.154837,16.759186,14.909821,85.435356,1906.9640755
CAUCA,CALDONO,137,2024,4243.902282834053,16.650705,17.391754,15.775787,84.6646,5643.961109
CAUCA,CALOTO,142,2007,5183.62844991684,18.01769,18.766998,16.873444,81.68847,6190.161696
CAUCA,CALOTO,142,2008,5434.907164096832,17.599356,18.266266,17.021149,83.36569,6039.33143
CAUCA,CALOTO,142,2009,4508.579894065857,18.28242,18.872955,17.616608,81.19903,6030.329098
CAUCA,CALOTO,142,2010,5851.498451948166,18.24053,19.196198,16.818512,82.87963,6144.482447
CAUCA,CALOTO,142,2011,5106.495602607727,17.71634,18.52774,17.002594,82.71139,5982.618247
CAUCA,CALOTO,142,2012,4904.774649620056,18.122568,18.93277,17.29483,79.9771,6115.070767
CAUCA,CALOTO,142,2013,4957.734664678574,18.36732,18.838043,17.120026,80.67373,6166.361329
CAUCA,CALOTO,142,2014,4329.596559524536,18.419321,19.14151,17.755035,80.017784,6034.621022
CAUCA,CALOTO,142,2015,4063.161556482315,18.836477,19.458893,18.309235,78.71447,5965.959968
CAUCA,CALOTO,142,2016,5052.478069782257,18.832754,19.583649,17.882477,80.84762,6144.45785
CAUCA,CALOTO,142,2017,4422.025424957275,18.307892,18.94278,17.706207,80.62452,6400.035195
CAUCA,CALOTO,142,2018,4242.899302005768,18.386667,19.077545,17.715729,80.24439,6329.687018
CAUCA,CALOTO,142,2019,4319.60478579998,18.855581,19.47403,18.176666,79.399506,6354.2329039999995
CAUCA,CALOTO,142,2020,5813.346104621887,18.660858,19.562897,17.754547,82.2132,6564.064728
CAUCA,CALOTO,142,2021,6227.43839263916,18.368195,18.965973,17.745026,83.07749,6070.2540225
CAUCA,CALOTO,142,2022,5032.004870533943,18.181366,18.90689,17.705719,83.82282,4656.229475
CAUCA,CALOTO,142,2023,2270.757009744644,19.104706,19.943512,17.66568,81.346504,1895.7668375
CAUCA,CALOTO,142,2024,5404.898494243622,19.472727,20.187653,18.138092,81.283455,5670.168266
CAUCA,CORINTO,212,2007,5882.846565723419,14.708771,15.569733,13.850983,81.12884,6145.911449
CAUCA,CORINTO,212,2008,5828.879333972931,14.371654,14.965485,13.920563,82.91841,6016.292004
CAUCA,CORINTO,212,2009,4959.3841552734375,15.017528,15.3524475,14.503326,80.59967,5981.44329
CAUCA,CORINTO,212,2010,7103.946382045746,14.972301,15.924469,13.83902,82.38752,6148.500894
CAUCA,CORINTO,212,2011,5433.932876586914,14.49173,15.395905,13.986969,82.47613,5978.5171869999995
CAUCA,CORINTO,212,2012,5556.959443569183,14.72877,15.239899,13.963776,79.576515,6091.127325
CAUCA,CORINTO,212,2013,5727.937524795532,15.045705,15.706207,14.101471,80.30728,6094.495172
CAUCA,CORINTO,212,2014,4935.287444591522,15.061005,15.661285,14.62735,79.89042,5977.527543
CAUCA,CORINTO,212,2015,4773.307923793793,15.423146,15.765778,14.933258,78.358574,5868.956762
CAUCA,CORINTO,212,2016,5865.687803268433,15.530507,16.369781,14.715485,80.22103,6059.831129
CAUCA,CORINTO,212,2017,5202.281934738159,14.916453,15.432037,14.441559,80.4545,6421.263631
CAUCA,CORINTO,212,2018,5083.167353153229,15.012807,15.386627,14.480377,79.6703,6298.020208
CAUCA,CORINTO,212,2019,4850.864370346069,15.407013,15.903473,14.770416,78.74244,6316.092804
CAUCA,CORINTO,212,2020,6119.558946609497,15.204967,16.1586,14.372711,80.926025,6546.841406
CAUCA,CORINTO,212,2021,6358.976511001587,14.957875,15.633209,14.32608,81.92298,6005.068524
CAUCA,CORINTO,212,2022,4909.375669002533,14.729136,15.60611,14.102203,82.73997,4594.450817
CAUCA,CORINTO,212,2023,2196.5161843299866,15.342743,15.947662,14.053375,80.37199,1866.5330055
CAUCA,CORINTO,212,2024,5506.400902032852,15.657135,16.602692,14.613678,79.88387,5608.628444
CAUCA,EL TAMBO,256,2007,6630.359544186365,18.294043,19.063967,17.32522,90.81497,5238.6051136666665
CAUCA,EL TAMBO,256,2008,7008.2880619594025,17.963427,18.253525,17.61384,91.055,5071.4663925714285
CAUCA,EL TAMBO,256,2009,6164.511266980852,18.490911,18.900438,17.889952,91.06156,5165.846202285715
CAUCA,EL TAMBO,256,2010,7497.528768153417,18.54968,19.442593,17.389242,91.40768,5051.4469167619045
CAUCA,EL TAMBO,256,2011,6792.878573531196,18.1056,18.684967,17.53403,91.026375,4987.2022846190475
CAUCA,EL TAMBO,256,2012,6058.921807493482,18.345547,18.659262,17.811525,90.032875,5241.666626761905
CAUCA,EL TAMBO,256,2013,6269.4999395098,18.484514,19.034704,17.9322,90.89215,5217.369580571429
CAUCA,EL TAMBO,256,2014,6107.829252470107,18.58714,19.2294,18.256384,89.86426,5220.4707681904765
CAUCA,EL TAMBO,256,2015,5417.059296971276,18.992281,19.53052,18.616014,89.329285,5367.039624190476
CAUCA,EL TAMBO,256,2016,6224.822840077536,18.989058,19.6993,18.291098,90.67762,5265.567479714286
CAUCA,EL TAMBO,256,2017,6018.86310231118,18.72248,19.241375,18.233807,89.42223,5349.4297469047615
CAUCA,EL TAMBO,256,2018,5872.578791005271,18.6492,18.870188,18.181177,89.65418,5409.02109747619
CAUCA,EL TAMBO,256,2019,6291.2892311697915,19.024147,19.498537,18.339241,89.37051,5446.58339352381
CAUCA,EL TAMBO,256,2020,6134.264417784554,18.812403,19.541122,18.15145,90.27389,5460.600320476191
CAUCA,EL TAMBO,256,2021,6465.472234169642,18.463572,18.839403,18.012604,90.31964,5130.985584857142
CAUCA,EL TAMBO,256,2022,5272.9392741975325,18.235043,18.66796,17.866293,90.87918,3939.629079904762
CAUCA,EL TAMBO,256,2023,2776.365468717757,19.034468,19.587856,17.88801,89.17211,1700.0508294880954
CAUCA,EL TAMBO,256,2024,5138.255227917716,19.337397,19.883524,18.514162,89.392426,4910.340476523809
CAUCA,FLORENCIA,290,2007,5297.610993385315,17.930288,18.870026,16.606842,80.03107,6588.630989
CAUCA,FLORENCIA,290,2008,6167.73992729187,17.334055,18.145172,16.704987,83.336525,6302.545972
CAUCA,FLORENCIA,290,2009,5004.880806446075,18.312449,19.750885,17.159576,79.75919,6538.85881
CAUCA,FLORENCIA,290,2010,5987.907802581787,18.009247,18.964264,16.587067,82.94426,6416.8004679999995
CAUCA,FLORENCIA,290,2011,4855.504663944244,17.605988,18.430573,16.973297,82.40624,6245.685609
CAUCA,FLORENCIA,290,2012,4786.267373085022,18.141531,20.03238,16.852448,77.7931,6480.216958
CAUCA,FLORENCIA,290,2013,4870.5710282325745,18.207327,18.877106,17.197174,80.030556,6497.176388
CAUCA,FLORENCIA,290,2014,4708.285403609276,18.303192,19.508698,17.525543,78.320816,6448.218215
CAUCA,FLORENCIA,290,2015,3763.438891172409,18.960419,20.182526,18.089508,74.89391,6611.10139
CAUCA,FLORENCIA,290,2016,4453.10889518261,18.916574,20.216705,17.623688,77.93926,6563.96708
CAUCA,FLORENCIA,290,2017,4892.142947673798,18.226187,19.105621,17.342438,79.11546,6607.5091760000005
CAUCA,FLORENCIA,290,2018,4459.648885250092,18.401804,19.666412,17.458893,77.73752,6612.690292
CAUCA,FLORENCIA,290,2019,4447.054917275906,18.824982,20.047272,18.002838,76.09782,6670.348364
CAUCA,FLORENCIA,290,2020,5573.665170669556,18.780325,19.275787,17.528961,78.99497,6728.72317
CAUCA,FLORENCIA,290,2021,6788.520195007324,18.253286,19.119293,17.512604,81.6296,6289.370616
CAUCA,FLORENCIA,290,2022,5623.419882774353,17.945608,18.670807,17.299957,82.69941,4812.620614
CAUCA,FLORENCIA,290,2023,2280.424952507019,19.076141,20.562897,17.365875,77.70422,1997.0850875
CAUCA,FLORENCIA,290,2024,4897.004642009735,19.49584,21.180817,18.338043,76.661514,5939.022312
CAUCA,GUACHENÉ,300,2007,4611.64158821106,19.329376,20.037506,18.207428,80.657524,6138.829966
CAUCA,GUACHENÉ,300,2008,4889.732765197754,18.894522,19.522125,18.389313,81.978905,6001.485426
CAUCA,GUACHENÉ,300,2009,3830.445214509964,19.606558,20.20108,18.929108,80.03416,5986.599819
CAUCA,GUACHENÉ,300,2010,5341.345096826553,19.539682,20.554108,18.12027,81.71842,6082.930061
CAUCA,GUACHENÉ,300,2011,4645.949718475342,19.052114,19.83902,18.304352,81.10988,5936.127252
CAUCA,GUACHENÉ,300,2012,4314.693225860596,19.44459,20.176422,18.665924,79.06976,6084.9705095
CAUCA,GUACHENÉ,300,2013,4374.7861297130585,19.690317,20.091217,18.442291,79.42974,6145.085801
CAUCA,GUACHENÉ,300,2014,3749.744200706482,19.728241,20.389557,19.077301,78.935555,6001.232082
CAUCA,GUACHENÉ,300,2015,3471.102834582329,20.148,20.746979,19.587555,77.87484,5951.382443
CAUCA,GUACHENÉ,300,2016,4389.676932811737,20.104239,20.864899,19.22818,80.02663,6126.048793999999
CAUCA,GUACHENÉ,300,2017,3696.946393966675,19.6846,20.32071,19.095856,79.20991,6357.204943
CAUCA,GUACHENÉ,300,2018,3673.253012895584,19.688345,20.381256,19.046783,79.32864,6310.143333
CAUCA,GUACHENÉ,300,2019,3742.0905256271362,20.171091,20.72696,19.531158,78.52853,6328.168452
CAUCA,GUACHENÉ,300,2020,5140.5288507938385,19.974253,20.793365,19.144196,80.931526,6526.832499
CAUCA,GUACHENÉ,300,2021,5452.188948631287,19.66271,20.198395,19.051666,81.65963,6047.308854
CAUCA,GUACHENÉ,300,2022,4416.446630477905,19.555634,20.135406,19.055573,82.2043,4658.310839
CAUCA,GUACHENÉ,300,2023,2136.5347316265106,20.747366,21.590973,19.337555,79.688515,1892.1851185
CAUCA,GUACHENÉ,300,2024,4727.648691415787,21.059805,21.655426,19.74942,80.09808,5649.318178
CAUCA,GUAPI,318,2007,16981.923743952877,22.335838,23.075678,21.50477,92.161385,4471.320311347826
CAUCA,GUAPI,318,2008,16917.586641726288,22.160696,22.618233,21.739622,91.519554,4398.630535043478
CAUCA,GUAPI,318,2009,14686.649795615154,22.592916,22.899908,22.049013,91.81095,4552.615456521738
CAUCA,GUAPI,318,2010,17191.68217178013,22.598724,23.47865,21.475048,92.12835,4307.644787869565
CAUCA,GUAPI,318,2011,14105.272737834764,22.292603,22.861174,21.741629,91.50329,4429.4851478695655
CAUCA,GUAPI,318,2012,15112.30263063182,22.451895,23.06431,21.93193,91.215355,4668.672576695652
CAUCA,GUAPI,318,2013,13929.640082483706,22.50058,23.067621,22.122456,92.12112,4462.861101130435
CAUCA,GUAPI,318,2014,17095.883889156838,22.628546,22.972937,22.28651,91.691986,4502.041374956522
CAUCA,GUAPI,318,2015,17587.388166925182,23.048742,23.530512,22.589085,91.2826,4730.100573565217
CAUCA,GUAPI,318,2016,14059.185428992561,23.012726,23.766214,22.3939,91.59226,4596.54751
CAUCA,GUAPI,318,2017,15432.110241185064,22.900732,23.469997,22.399843,90.59107,4702.207549347826
CAUCA,GUAPI,318,2018,15155.071168277575,22.76031,23.053907,22.28566,91.10151,4723.323281565217
CAUCA,GUAPI,318,2019,16509.677179999973,23.047216,23.577387,22.435244,91.091805,4720.910849739131
CAUCA,GUAPI,318,2020,15456.293980888699,22.963333,23.542995,22.281849,91.02769,4747.065892782608
CAUCA,GUAPI,318,2021,16721.415416966312,22.640749,23.067738,22.184988,91.40851,4482.12947173913
CAUCA,GUAPI,318,2022,13292.394584717957,22.4366,22.83591,22.093796,91.31367,3407.6215646086957
CAUCA,GUAPI,318,2023,8356.276990849039,23.32339,23.84797,22.14271,90.16346,1504.9035417173914
CAUCA,GUAPI,318,2024,12146.420514479927,23.48797,24.333284,22.814013,90.0451,4430.079022565217
CAUCA,INZÁ,355,2007,3133.5769145148142,12.12267,12.919342,11.148137,86.4011,6291.392018428572
CAUCA,INZÁ,355,2008,3699.445351805006,11.944314,12.455195,10.838462,88.209114,6164.738695714286
CAUCA,INZÁ,355,2009,3159.425068480628,12.325145,12.931758,11.378571,87.605286,6154.805624285715
CAUCA,INZÁ,355,2010,3311.121251838548,12.60967,13.71531,11.463427,86.22526,6277.079238
CAUCA,INZÁ,355,2011,3636.867345775877,12.102942,12.518568,11.299993,87.78543,6064.757223285715
CAUCA,INZÁ,355,2012,3401.5501322746277,11.926872,12.893254,10.902566,87.196205,6086.760602714286
CAUCA,INZÁ,355,2013,3288.04136800766,12.199188,12.959869,10.941628,87.86948,6059.270689999999
CAUCA,INZÁ,355,2014,3235.788490022932,12.16587,12.705475,11.0061865,87.9939,6004.596865428572
CAUCA,INZÁ,355,2015,2830.425129345485,12.298217,12.870619,11.39594,87.313255,5908.374649714286
CAUCA,INZÁ,355,2016,3559.207405226571,12.726773,13.933119,11.173284,86.724884,6089.989771428572
CAUCA,INZÁ,355,2017,3259.3855063574656,12.449028,12.973855,10.960218,85.35032,6386.000431142857
CAUCA,INZÁ,355,2018,3207.0647067342484,12.254646,13.174086,11.2574415,86.3231,6161.991441428571
CAUCA,INZÁ,355,2019,2954.4272852284566,12.540011,13.301248,11.223611,85.53207,6270.935232
CAUCA,INZÁ,355,2020,2675.7884101867676,13.03065,13.930537,12.064082,83.72245,6508.740082857143
CAUCA,INZÁ,355,2021,3555.898919446128,12.57804,13.228354,11.526101,86.92176,6000.219066428572
CAUCA,INZÁ,355,2022,2550.840136562075,12.378783,12.785274,11.859877,86.953255,4558.967564285715
CAUCA,INZÁ,355,2023,1210.5296221630913,12.724183,13.45844,12.030496,86.086174,1866.6862423571429
CAUCA,INZÁ,355,2024,2656.773939439229,13.135465,13.949371,11.639662,84.79467,5477.974698
CAUCA,JAMBALÓ,364,2007,4294.402284145355,11.09077,11.966217,10.503326,84.0393,6236.955833
CAUCA,JAMBALÓ,364,2008,4886.150501251221,10.771068,10.9808655,10.423004,86.35856,6077.632166
CAUCA,JAMBALÓ,364,2009,4177.790294647217,11.333446,11.620026,10.981842,84.3218,6083.374354
CAUCA,JAMBALÓ,364,2010,4826.371083974838,11.446584,12.404205,10.591217,85.171104,6190.837936
CAUCA,JAMBALÓ,364,2011,4514.368673801422,10.908885,11.477936,10.5729065,85.812294,6015.075277
CAUCA,JAMBALÓ,364,2012,4324.678019523621,11.053639,11.310944,10.623932,82.8915,6106.696301
CAUCA,JAMBALÓ,364,2013,4166.772346496582,11.32842,11.996979,10.779205,83.79296,6135.819532
CAUCA,JAMBALÓ,364,2014,3715.752227783203,11.363902,11.809723,11.108063,82.97131,6041.196259
CAUCA,JAMBALÓ,364,2015,3143.070239543915,11.641734,12.046051,11.288727,81.394295,5960.1927860000005
CAUCA,JAMBALÓ,364,2016,4486.510553359985,11.876536,12.835846,11.147614,83.21769,6135.167749
CAUCA,JAMBALÓ,364,2017,4347.824611663818,11.295033,11.7152405,10.973297,83.06252,6397.470367
CAUCA,JAMBALÓ,364,2018,3733.9946796894073,11.295685,11.681061,10.915924,82.50332,6279.388438
CAUCA,JAMBALÓ,364,2019,3735.4475429058075,11.6736145,12.23819,11.01651,81.330734,6337.037776
