system:index,altitud_max_m,altitud_media_m,altitud_mediana_m,altitud_min_m,cod_mpio,departamento,municipio,.geo
000000000000000001ef,2374,1580.314796909536,1579.4217053202892,998,328,CUNDINAMARCA,GUAYABAL DE SÍQUIMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0,3573,2039.2975976722867,1991.4924857596366,798,335,CUNDINAMARCA,GUAYABETAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1,4008,2841.118974036028,2887.6404512725426,1187,339,CUNDINAMARCA,GUTIÉRREZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2,1571,616.3702652919615,547.4870032536014,247,368,CUNDINAMARCA,JERUSALÉN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,3843,2719.4704022316587,2711.4741642221666,1649,372,CUNDINAMARCA,JUNÍN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f4,3774,2902.959817677542,2899.5382679053587,1871,377,CUNDINAMARCA,LA CALERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5,2347,1046.3802237319226,995.5612049554684,575,386,CUNDINAMARCA,LA MESA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6,2009,1327.5026882296481,1339.464006971235,570,394,CUNDINAMARCA,LA PALMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f7,1882,1077.034736954312,1035.3871356973132,564,398,CUNDINAMARCA,LA PEÑA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,3008,1649.4377240191661,1495.507041107829,830,402,CUNDINAMARCA,LA VEGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,3568,2881.955844177659,2867.3717407413133,2537,407,CUNDINAMARCA,LENGUAZAQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa,3506,2634.8516774849986,2643.5743256727915,1653,426,CUNDINAMARCA,MACHETÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb,2844,2574.1512575257925,2560.5035097304753,2511,430,CUNDINAMARCA,MADRID,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,3427,2278.1710919846555,2283.6390878589987,1389,436,CUNDINAMARCA,MANTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd,3833,1046.7450548428922,663.4004539215258,291,438,CUNDINAMARCA,MEDINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe,1074,468.07255664397024,449.4971217075712,234,483,CUNDINAMARCA,NARIÑO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,3172,2659.7457093332573,2601.475713490185,2558,486,CUNDINAMARCA,NEMOCÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200,2102,606.3591474936484,483.42465154894404,262,488,CUNDINAMARCA,NILO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201,1973,1063.530008353372,1027.4477204958005,633,489,CUNDINAMARCA,NIMAIMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202,1861,1147.7385564370527,1131.5792617009,750,491,CUNDINAMARCA,NOCAIMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203,3410,2304.7665695079345,2327.5639900584024,1091,506,CUNDINAMARCA,VENECIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204,3776,2143.360664132525,2103.5357270654886,1005,513,CUNDINAMARCA,PACHO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000205,2106,1267.8906650290223,1267.4186033003125,592,518,CUNDINAMARCA,PAIME,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000206,2317,1352.5370063105606,1227.3779048434442,508,524,CUNDINAMARCA,PANDI,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207,1229,360.0173461998227,283.3782406750543,191,530,CUNDINAMARCA,PARATEBUENO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208,3976,3016.296023960031,3079.5254556334717,1781,535,CUNDINAMARCA,PASCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209,886,241.79355061654758,181.41115280252717,143,572,CUNDINAMARCA,PUERTO SALGAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020a,1987,926.3412924636344,875.3872760173076,344,580,CUNDINAMARCA,PULÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020b,2104,1173.5669182126264,1179.5018587360594,537,592,CUNDINAMARCA,QUEBRADANEGRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020c,3573,2197.247396249778,2167.651542455526,1202,594,CUNDINAMARCA,QUETAME,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d,2264,1444.7726625574849,1395.4621117911786,695,596,CUNDINAMARCA,QUIPILE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e,1621,657.6141796967962,619.4766445756011,360,599,CUNDINAMARCA,APULO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,774,342.7942151602599,301.48453816084924,234,612,CUNDINAMARCA,RICAURTE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210,2877,1828.9884500841465,1827.3878827551098,849,645,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000211,3996,2872.963103003109,2887.4009729431746,901,649,CUNDINAMARCA,SAN BERNARDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212,3784,2347.8053132718733,2375.4314887833593,1092,653,CUNDINAMARCA,SAN CAYETANO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213,3167,2160.2504167380666,2103.568910408069,1070,658,CUNDINAMARCA,SAN FRANCISCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214,3092,1579.281430572438,1447.4630860737068,903,718,CUNDINAMARCA,SASAIMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000215,3525,2833.2575030245234,2813.534192241156,2552,736,CUNDINAMARCA,SESQUILÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216,3085,2085.277469928003,2083.4536431988467,1184,743,CUNDINAMARCA,SILVANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,3355,2677.3869714601065,2597.5009869419982,2530,745,CUNDINAMARCA,SIMIJACA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,3278,2672.5002360642775,2573.3496543573688,2542,758,CUNDINAMARCA,SOPÓ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219,3732,2966.3381087339963,2939.4634288704615,2572,769,CUNDINAMARCA,SUBACHOQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021a,3163,2822.5815396330636,2853.448393705752,2551,772,CUNDINAMARCA,SUESCA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b,3572,2116.161342557347,2023.4956812065693,1119,777,CUNDINAMARCA,SUPATÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c,3549,2856.632528681822,2837.4494754223806,2530,779,CUNDINAMARCA,SUSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d,3296,2826.1348931327148,2825.5114948536893,2537,781,CUNDINAMARCA,SUTATAUSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e,3331,2767.952440837105,2713.560681851847,2558,785,CUNDINAMARCA,TABIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,3790,3223.583829882326,3163.387589543861,2652,793,CUNDINAMARCA,TAUSA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,2545,1458.837478579188,1403.3961055206541,679,797,CUNDINAMARCA,TENA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,3212,2605.485777891802,2569.287051339904,2543,799,CUNDINAMARCA,TENJO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222,2458,1289.484160737847,1267.6249992154796,437,805,CUNDINAMARCA,TIBACUY,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223,3375,2303.4869273083764,2307.5505365389085,1460,807,CUNDINAMARCA,TIBIRITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224,1555,547.069760169943,467.44866561696534,279,815,CUNDINAMARCA,TOCAIMA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225,3098,2641.2405914450856,2565.031698486459,2526,817,CUNDINAMARCA,TOCANCIPÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226,1731,1287.652283547391,1293.5356181668167,820,823,CUNDINAMARCA,TOPAIPÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,3284,1678.3522428336012,1879.528874592672,368,839,CUNDINAMARCA,UBALÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228,3643,2579.7743885251953,2631.238353870761,1448,841,CUNDINAMARCA,UBAQUE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229,3390,2721.2954100525135,2641.4234819758512,2537,843,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,3881,3099.571981632763,3159.4182206017804,1766,845,CUNDINAMARCA,UNE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b,1545,758.7549578127383,739.5099172340458,466,851,CUNDINAMARCA,ÚTICA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c,2436,1387.262453963169,1363.4895966894742,767,862,CUNDINAMARCA,VERGARA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d,2373,1609.9780591428917,1603.5998887127778,941,867,CUNDINAMARCA,VIANÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e,2891,1826.0832116532745,1827.4164563389536,1133,871,CUNDINAMARCA,VILLAGÓMEZ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,3502,2970.3621320419456,2931.5112590630815,2399,873,CUNDINAMARCA,VILLAPINZÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230,2034,1120.4227049611743,1075.6193596850233,686,875,CUNDINAMARCA,VILLETA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,2712,1202.6859624733786,1143.4433979161088,453,878,CUNDINAMARCA,VIOTÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232,2167,885.891996413808,915.4878667059423,175,885,CUNDINAMARCA,YACOPÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,3258,2447.5521561737764,2547.3449309375746,1338,898,CUNDINAMARCA,ZIPACÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,3732,2960.5365964933085,2931.4710064288033,2534,899,CUNDINAMARCA,ZIPAQUIRÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,1172,412.3135587107296,369.5388095720621,285,001,CUNDINAMARCA,AGUA DE DIOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236,943,373.6010081839413,313.4617451976673,242,307,CUNDINAMARCA,GIRARDOT,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237,3777,2828.6752845792585,2675.478484220043,2019,754,CUNDINAMARCA,SOACHA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,3218,2655.662467404387,2561.305530490716,2535,175,CUNDINAMARCA,CHÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,3041,2650.4479620166353,2621.4618706975434,2215,260,CUNDINAMARCA,EL ROSAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a,2859,2574.1367273436663,2544.753764786275,2527,473,CUNDINAMARCA,MOSQUERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b,3399,2848.1255169287065,2803.5312535099447,2228,740,CUNDINAMARCA,SIBATÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c,3228,1636.53055983282,1607.2820028266474,447,290,CUNDINAMARCA,FUSAGASUGÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d,2230,945.9128185255435,939.489463049957,201,662,CUNDINAMARCA,SAN JUAN DE RIOSECO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ac,456,58.99033114543763,42.49913327071759,-39,001,CÓRDOBA,MONTERÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ad,131,34.30315947708015,25.998464592749258,-24,068,CÓRDOBA,AYAPEL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ae,143,49.707895617546804,48.71896002689449,6,079,CÓRDOBA,BUENAVISTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001af,379,117.14701781642376,106.49812622843824,37,090,CÓRDOBA,CANALETE,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b0,256,23.545736646518463,10.501020412809952,-7,162,CÓRDOBA,CERETÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b1,131,8.289324483574127,4.0,-40,168,CÓRDOBA,CHIMÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2,170,73.96972664730419,74.48408383958112,1,182,CÓRDOBA,CHINÚ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b3,368,61.73713971065291,20.511658670034404,-6,189,CÓRDOBA,CIÉNAGA DE ORO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b4,18,5.245711046423566,5.000000000000003,-12,300,CÓRDOBA,COTORRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b5,131,53.257729146621486,50.475709258763935,-1,350,CÓRDOBA,LA APARTADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b6,249,34.34954079478713,18.74780163001092,-33,417,CÓRDOBA,LORICA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b7,290,77.6603798625883,74.58654919985752,0,419,CÓRDOBA,LOS CÓRDOBAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8,129,23.909131962499714,22.402664084910214,-14,464,CÓRDOBA,MOMIL,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9,243,52.66608913240414,49.118151326767745,-2,500,CÓRDOBA,MOÑITOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba,399,83.64592835035417,76.6807542840507,20,555,CÓRDOBA,PLANETA RICA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bb,326,71.82396148826423,66.49889496054679,5,570,CÓRDOBA,PUEBLO NUEVO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bc,198,51.39015266511156,46.0,-2,574,CÓRDOBA,PUERTO ESCONDIDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd,196,37.820568684476555,35.0,-12,586,CÓRDOBA,PURÍSIMA DE LA CONCEPCIÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be,251,88.29023922361456,86.40999422784334,7,660,CÓRDOBA,SAHAGÚN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bf,186,65.52338518877137,59.0,8,670,CÓRDOBA,SAN ANDRÉS DE SOTAVENTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0,238,35.89620901378566,24.0,-17,672,CÓRDOBA,SAN ANTERO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1,140,14.12851087954549,7.0,-13,675,CÓRDOBA,SAN BERNARDO DEL VIENTO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c2,344,64.67748546185385,44.500266648695685,2,678,CÓRDOBA,SAN CARLOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c3,1238,284.55678076739053,211.51563591248174,39,682,CÓRDOBA,SAN JOSÉ DE URÉ,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c4,242,38.31868308544711,24.165259566593903,-6,686,CÓRDOBA,SAN PELAYO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5,177,70.56272632058214,66.0,21,815,CÓRDOBA,TUCHÍN,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c6,724,145.52540958869736,129.49147448367933,22,855,CÓRDOBA,VALENCIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7,1695,221.5456798525561,131.4333706472033,7,466,CÓRDOBA,MONTELÍBANO,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c8,3191,428.8769038050144,167.2044320617294,36,580,CÓRDOBA,PUERTO LIBERTADOR,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9,1737,394.0368017406158,307.50139899200707,18,807,CÓRDOBA,TIERRALTA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044b,932,125.21476514418963,117.67374198311957,51,001,GUAINÍA,INÍRIDA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044c,758,172.2316014396103,173.5356069300741,76,343,GUAINÍA,BARRANCOMINAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044d,344,112.6473841369287,112.56328113168294,67,883,GUAINÍA,SAN FELIPE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044e,980,139.71203239414447,137.5790872043139,75,884,GUAINÍA,PUERTO COLOMBIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000044f,207,102.72855137445154,103.0,59,885,GUAINÍA,LA GUADALUPE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000450,156,102.10215780094532,101.27757592871711,69,886,GUAINÍA,CACAHUAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000451,577,177.8561027025671,178.54280383258856,89,887,GUAINÍA,PANA PANA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000452,626,184.54749189584265,185.6358288645562,94,888,GUAINÍA,MORICHAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025c,3194,1248.4952415417513,1175.5667390308454,378,001,HUILA,NEIVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025d,3477,1362.2468407354627,1191.5727136282587,561,306,HUILA,GIGANTE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025e,2851,1567.7877669499956,1547.6885342608696,824,319,HUILA,GUADALUPE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025f,2329,958.6982525441745,779.5262231867125,553,349,HUILA,HOBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000260,3007,1742.1887316914265,1863.757438645595,642,357,HUILA,ÍQUIRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000261,4627,2123.811560037081,1895.2920188773974,1067,359,HUILA,ISNOS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262,4633,2363.6546611962453,2263.4866404869135,1325,378,HUILA,LA ARGENTINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000263,2944,1888.5439574228094,1911.4796871219141,876,396,HUILA,LA PLATA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264,2594,1576.0752245931058,1579.5310243131407,800,483,HUILA,NÁTAGA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000265,2789,1929.1303225847757,1979.4146371236666,923,503,HUILA,OPORAPA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000266,2124,1131.423870869298,1059.448077053295,581,518,HUILA,PAICOL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000267,3035,947.3777709207288,727.4619535815152,414,524,HUILA,PALERMO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000268,2886,1964.5337547081144,1931.510970753244,1305,530,HUILA,PALESTINA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000269,2506,1466.011645796571,1483.3171057019006,730,548,HUILA,PITAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a,2954,1605.9255072805668,1515.4829239363678,1001,551,HUILA,PITALITO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b,3232,1103.6744367391473,775.6515468278022,426,615,HUILA,RIVERA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c,4635,2348.6025643165617,2359.617781182875,969,660,HUILA,SALADOBLANCO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026d,4407,2587.0160125800644,2583.5340040256156,1203,668,HUILA,SAN AGUSTÍN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026e,3482,2184.1875583881288,2231.5086339279883,474,676,HUILA,SANTA MARÍA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f,2672,1517.8582662457136,1443.503101638483,927,770,HUILA,SUAZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000270,2608,1400.2364282268422,1187.532204269824,734,791,HUILA,TARQUI,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000271,2594,1017.5463323237681,931.5041933591722,574,797,HUILA,TESALIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000272,3204,1111.8866194742075,983.5685506371034,380,799,HUILA,TELLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273,5317,2361.999875609116,2671.751705250159,383,801,HUILA,TERUEL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274,2169,1390.5227163912273,1355.5315668589997,824,807,HUILA,TIMANÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275,1528,484.3021174457151,435.43990851063165,337,872,HUILA,VILLAVIEJA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276,1620,711.9371083877767,651.5182907550202,474,885,HUILA,YAGUARÁ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000277,3449,1639.335464185258,1511.770812173046,659,298,HUILA,GARZÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000278,2066,1252.7778140374494,1187.430304445619,824,244,HUILA,ELÍAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279,4019,2163.616306358875,2119.479056718752,571,206,HUILA,COLOMBIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a,3265,936.0401054698535,631.2268807156297,450,132,HUILA,CAMPOALEGRE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027b,3091,1433.6279292492065,1415.435732606112,421,078,HUILA,BARAYA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c,1507,997.3006012132024,973.531321823302,717,026,HUILA,ALTAMIRA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d,3423,2042.6691528315137,2071.445744016727,815,020,HUILA,ALGECIRAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e,2300,799.4002333651977,739.4794027995517,343,016,HUILA,AIPE,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f,2141,963.7448956943673,843.452452214555,645,013,HUILA,AGRADO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280,2891,1684.5538306331953,1643.4895660261914,1078,006,HUILA,ACEVEDO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000281,2166,396.64080531739654,279.4109040137333,-105,078,LA GUAJIRA,BARRANCAS,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282,1307,473.60363720222796,363.47271315656104,171,098,LA GUAJIRA,DISTRACCIÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283,2386,748.1610725018394,567.5164542506985,175,110,LA GUAJIRA,EL MOLINO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284,2199,502.5451015395853,295.4361580583135,145,279,LA GUAJIRA,FONSECA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000285,1136,392.22009578605156,299.5757544547879,-104,378,LA GUAJIRA,HATONUEVO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000286,3353,589.0242296016228,311.6557466723394,112,420,LA GUAJIRA,LA JAGUA DEL PILAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000287,3318,1152.5125951672312,1079.4496837471154,121,855,LA GUAJIRA,URUMITA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288,2588,596.9785320580178,246.96214696543169,136,874,LA GUAJIRA,VILLANUEVA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000289,4242,298.07423517067275,46.22650734150307,-31,001,LA GUAJIRA,RIOHACHA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028a,874,119.22897986122031,93.4674073452346,40,035,LA GUAJIRA,ALBANIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b,5266,1283.5664162847906,975.537688336535,-6,090,LA GUAJIRA,DIBULLA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c,4348,756.5404664770729,495.3731617237311,154,650,LA GUAJIRA,SAN JUAN DEL CESAR,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028d,842,75.67578677881238,49.48341834088603,-43,847,LA GUAJIRA,URIBIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e,854,78.17414584647835,57.49538485244373,-12,430,LA GUAJIRA,MAICAO,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028f,63,21.547891125634354,21.33303120346088,-26,560,LA GUAJIRA,MANAURE,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290,128,31.24768729824684,26.000000000000004,-18,541,MAGDALENA,PEDRAZA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000291,229,120.42770347288834,116.47878406284968,74,030,MAGDALENA,ALGARROBO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000292,234,105.55970362079626,106.38591300793475,32,058,MAGDALENA,ARIGUANÍ,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000293,81,15.747219988170738,9.056259508973667,-6,161,MAGDALENA,CERRO DE SAN ANTONIO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000294,172,99.34685068575624,105.30248857142344,36,170,MAGDALENA,CHIVOLO,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000295,91,30.599688535164052,27.24617014834999,-4,205,MAGDALENA,CONCORDIA,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000296,78,23.940368968362943,24.000000000000004,-19,258,MAGDALENA,EL PIÑÓN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000297,48,14.010270646945523,10.498708911093392,-3,268,MAGDALENA,EL RETÉN,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000298,108,40.12501039995106,34.99722263402,-4,318,MAGDALENA,GUAMAL,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000299,199,101.68384759609177,93.16583328590012,49,460,MAGDALENA,NUEVA GRANADA,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029a,163,64.48942495576487,64.3557172273104,5,545,MAGDALENA,PIJIÑO DEL CARMEN,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029b,192,47.715257531099816,44.04070515082972,-13,551,MAGDALENA,PIVIJAY,"{""type"":""MultiPoint"",""coordinates"":[]}"
